"Sr.No","State","District","Year","Month","Date","Value"
"90","Jammu and Kashmir"," Badgam",2004,"September",2004-09-01,"N.A."
"91","Jammu and Kashmir"," Doda",2004,"September",2004-09-01,"14.6"
"92","Jammu and Kashmir"," Jammu",2004,"September",2004-09-01,"78.5"
"93","Jammu and Kashmir"," Kathua",2004,"September",2004-09-01,"66.2"
"94","Jammu and Kashmir"," Kupwara",2004,"September",2004-09-01,"52.8"
"95","Jammu and Kashmir"," Ladakh (Leh)",2004,"September",2004-09-01,"0"
"96","Jammu and Kashmir"," North Baramula",2004,"September",2004-09-01,"22.2"
"97","Jammu and Kashmir"," Pulwama",2004,"September",2004-09-01,"4"
"98","Jammu and Kashmir"," Srinagar",2004,"September",2004-09-01,"6.6"
"99","Jammu and Kashmir","Udhampur",2004,"September",2004-09-01,"89.4"
"100","Jammu and Kashmir","Anantnag",2004,"October",2004-10-01,"81.1"
"101","Jammu and Kashmir"," Badgam",2004,"October",2004-10-01,"N.A."
"102","Jammu and Kashmir"," Doda",2004,"October",2004-10-01,"119.7"
"103","Jammu and Kashmir"," Jammu",2004,"October",2004-10-01,"48.5"
"104","Jammu and Kashmir"," Kathua",2004,"October",2004-10-01,"46.8"
"105","Jammu and Kashmir"," Kupwara",2004,"October",2004-10-01,"69.9"
"106","Jammu and Kashmir"," Ladakh (Leh)",2004,"October",2004-10-01,"1.1"
"107","Jammu and Kashmir"," North Baramula",2004,"October",2004-10-01,"89.4"
"108","Jammu and Kashmir"," Pulwama",2004,"October",2004-10-01,"55.8"
"109","Jammu and Kashmir"," Srinagar",2004,"October",2004-10-01,"59.7"
"110","Jammu and Kashmir","Udhampur",2004,"October",2004-10-01,"109.5"
"111","Jammu and Kashmir","Anantnag",2004,"November",2004-11-01,"27.8"
"112","Jammu and Kashmir"," Badgam",2004,"November",2004-11-01,"N.A."
"113","Jammu and Kashmir"," Doda",2004,"November",2004-11-01,"43.4"
"114","Jammu and Kashmir"," Jammu",2004,"November",2004-11-01,"4.4"
"115","Jammu and Kashmir"," Kathua",2004,"November",2004-11-01,"11.6"
"116","Jammu and Kashmir"," Kupwara",2004,"November",2004-11-01,"31.7"
"117","Jammu and Kashmir"," Ladakh (Leh)",2004,"November",2004-11-01,"1.5"
"118","Jammu and Kashmir"," North Baramula",2004,"November",2004-11-01,"46"
"119","Jammu and Kashmir"," Pulwama",2004,"November",2004-11-01,"13.8"
"120","Jammu and Kashmir"," Srinagar",2004,"November",2004-11-01,"29.9"
"121","Jammu and Kashmir","Udhampur",2004,"November",2004-11-01,"14.3"
"122","Jammu and Kashmir","Anantnag",2004,"December",2004-12-01,"17"
"123","Jammu and Kashmir"," Badgam",2004,"December",2004-12-01,"N.A."
"124","Jammu and Kashmir"," Doda",2004,"December",2004-12-01,"40.8"
"125","Jammu and Kashmir"," Jammu",2004,"December",2004-12-01,"25.1"
"126","Jammu and Kashmir"," Kathua",2004,"December",2004-12-01,"15.6"
"127","Jammu and Kashmir"," Kupwara",2004,"December",2004-12-01,"68.6"
"128","Jammu and Kashmir"," Ladakh (Leh)",2004,"December",2004-12-01,"0"
"129","Jammu and Kashmir"," North Baramula",2004,"December",2004-12-01,"60.4"
"130","Jammu and Kashmir"," Pulwama",2004,"December",2004-12-01,"13"
"131","Jammu and Kashmir"," Srinagar",2004,"December",2004-12-01,"17.1"
"132","Jammu and Kashmir","Udhampur",2004,"December",2004-12-01,"33.9"
"133","Jammu and Kashmir","Anantnag",2005,"January",2005-01-01,"178.1"
"134","Jammu and Kashmir"," Badgam",2005,"January",2005-01-01,"N.A."
"135","Jammu and Kashmir"," Doda",2005,"January",2005-01-01,"206.9"
"136","Jammu and Kashmir"," Jammu",2005,"January",2005-01-01,"123"
"137","Jammu and Kashmir"," Kathua",2005,"January",2005-01-01,"45.8"
"138","Jammu and Kashmir"," Kupwara",2005,"January",2005-01-01,"105.9"
"139","Jammu and Kashmir"," Ladakh (Leh)",2005,"January",2005-01-01,"4.3"
"140","Jammu and Kashmir"," North Baramula",2005,"January",2005-01-01,"140.7"
"141","Jammu and Kashmir"," Pulwama",2005,"January",2005-01-01,"130.2"
"142","Jammu and Kashmir"," Srinagar",2005,"January",2005-01-01,"90.1"
"143","Jammu and Kashmir","Udhampur",2005,"January",2005-01-01,"134"
"144","Jammu and Kashmir","Anantnag",2005,"February",2005-02-01,"379.6"
"145","Jammu and Kashmir"," Badgam",2005,"February",2005-02-01,"N.A."
"146","Jammu and Kashmir"," Doda",2005,"February",2005-02-01,"576.4"
"147","Jammu and Kashmir"," Jammu",2005,"February",2005-02-01,"139.5"
"148","Jammu and Kashmir"," Kathua",2005,"February",2005-02-01,"174.4"
"149","Jammu and Kashmir"," Kupwara",2005,"February",2005-02-01,"297.7"
"150","Jammu and Kashmir"," Ladakh (Leh)",2005,"February",2005-02-01,"3.5"
"151","Jammu and Kashmir"," North Baramula",2005,"February",2005-02-01,"262.6"
"152","Jammu and Kashmir"," Pulwama",2005,"February",2005-02-01,"211.6"
"153","Jammu and Kashmir"," Srinagar",2005,"February",2005-02-01,"197.8"
"154","Jammu and Kashmir","Udhampur",2005,"February",2005-02-01,"330.8"
"155","Jammu and Kashmir","Anantnag",2005,"March",2005-03-01,"148.3"
"156","Jammu and Kashmir"," Badgam",2005,"March",2005-03-01,"N.A."
"157","Jammu and Kashmir"," Doda",2005,"March",2005-03-01,"231.1"
"158","Jammu and Kashmir"," Jammu",2005,"March",2005-03-01,"111.6"
"159","Jammu and Kashmir"," Kathua",2005,"March",2005-03-01,"65.6"
"160","Jammu and Kashmir"," Kupwara",2005,"March",2005-03-01,"176.4"
"161","Jammu and Kashmir"," Ladakh (Leh)",2005,"March",2005-03-01,"0.5"
"162","Jammu and Kashmir"," North Baramula",2005,"March",2005-03-01,"218.1"
"163","Jammu and Kashmir"," Pulwama",2005,"March",2005-03-01,"122.4"
"164","Jammu and Kashmir"," Srinagar",2005,"March",2005-03-01,"102.6"
"165","Jammu and Kashmir","Udhampur",2005,"March",2005-03-01,"155.2"
"166","Jammu and Kashmir","Anantnag",2005,"April",2005-04-01,"93.1"
"167","Jammu and Kashmir"," Badgam",2005,"April",2005-04-01,"N.A."
"168","Jammu and Kashmir"," Doda",2005,"April",2005-04-01,"70.5"
"169","Jammu and Kashmir"," Jammu",2005,"April",2005-04-01,"12.7"
"170","Jammu and Kashmir"," Kathua",2005,"April",2005-04-01,"12.8"
"171","Jammu and Kashmir"," Kupwara",2005,"April",2005-04-01,"71.7"
"172","Jammu and Kashmir"," Ladakh (Leh)",2005,"April",2005-04-01,"5.4"
"173","Jammu and Kashmir"," North Baramula",2005,"April",2005-04-01,"105.9"
"174","Jammu and Kashmir"," Pulwama",2005,"April",2005-04-01,"51"
"175","Jammu and Kashmir"," Srinagar",2005,"April",2005-04-01,"43.8"
"176","Jammu and Kashmir","Udhampur",2005,"April",2005-04-01,"24.6"
"177","Jammu and Kashmir","Anantnag",2005,"May",2005-05-01,"100.2"
"178","Jammu and Kashmir"," Badgam",2005,"May",2005-05-01,"N.A."
"179","Jammu and Kashmir"," Doda",2005,"May",2005-05-01,"64.1"
"180","Jammu and Kashmir"," Jammu",2005,"May",2005-05-01,"12.2"
"181","Jammu and Kashmir"," Kathua",2005,"May",2005-05-01,"7"
"182","Jammu and Kashmir"," Kupwara",2005,"May",2005-05-01,"74.1"
"183","Jammu and Kashmir"," Ladakh (Leh)",2005,"May",2005-05-01,"0.1"
"184","Jammu and Kashmir"," North Baramula",2005,"May",2005-05-01,"206.8"
"185","Jammu and Kashmir"," Pulwama",2005,"May",2005-05-01,"28.6"
"186","Jammu and Kashmir"," Srinagar",2005,"May",2005-05-01,"69.5"
"187","Jammu and Kashmir","Udhampur",2005,"May",2005-05-01,"31.6"
"188","Jammu and Kashmir","Anantnag",2005,"June",2005-06-01,"39.1"
"189","Jammu and Kashmir"," Badgam",2005,"June",2005-06-01,"N.A."
"190","Jammu and Kashmir"," Doda",2005,"June",2005-06-01,"39.3"
"191","Jammu and Kashmir"," Jammu",2005,"June",2005-06-01,"24.6"
"192","Jammu and Kashmir"," Kathua",2005,"June",2005-06-01,"16.4"
"193","Jammu and Kashmir"," Kupwara",2005,"June",2005-06-01,"6.2"
"194","Jammu and Kashmir"," Ladakh (Leh)",2005,"June",2005-06-01,"0.2"
"195","Jammu and Kashmir"," North Baramula",2005,"June",2005-06-01,"22"
"196","Jammu and Kashmir"," Pulwama",2005,"June",2005-06-01,"9.1"
"197","Jammu and Kashmir"," Srinagar",2005,"June",2005-06-01,"9.6"
"198","Jammu and Kashmir","Udhampur",2005,"June",2005-06-01,"35.6"
"199","Jammu and Kashmir","Anantnag",2005,"July",2005-07-01,"127.2"
"200","Jammu and Kashmir"," Badgam",2005,"July",2005-07-01,"N.A."
"201","Jammu and Kashmir"," Doda",2005,"July",2005-07-01,"266.3"
"202","Jammu and Kashmir"," Jammu",2005,"July",2005-07-01,"340.1"
"203","Jammu and Kashmir"," Kathua",2005,"July",2005-07-01,"404.4"
"204","Jammu and Kashmir"," Kupwara",2005,"July",2005-07-01,"67.5"
"205","Jammu and Kashmir"," Ladakh (Leh)",2005,"July",2005-07-01,"4.7"
"206","Jammu and Kashmir"," North Baramula",2005,"July",2005-07-01,"108.5"
"207","Jammu and Kashmir"," Pulwama",2005,"July",2005-07-01,"58.1"
"208","Jammu and Kashmir"," Srinagar",2005,"July",2005-07-01,"95"
"209","Jammu and Kashmir","Udhampur",2005,"July",2005-07-01,"550.6"
"210","Jammu and Kashmir","Anantnag",2005,"August",2005-08-01,"30.8"
"211","Jammu and Kashmir"," Badgam",2005,"August",2005-08-01,"N.A."
"212","Jammu and Kashmir"," Doda",2005,"August",2005-08-01,"60.6"
"213","Jammu and Kashmir"," Jammu",2005,"August",2005-08-01,"162.8"
"214","Jammu and Kashmir"," Kathua",2005,"August",2005-08-01,"277.8"
"215","Jammu and Kashmir"," Kupwara",2005,"August",2005-08-01,"29.9"
"216","Jammu and Kashmir"," Ladakh (Leh)",2005,"August",2005-08-01,"0"
"217","Jammu and Kashmir"," North Baramula",2005,"August",2005-08-01,"25"
"218","Jammu and Kashmir"," Pulwama",2005,"August",2005-08-01,"15.3"
"219","Jammu and Kashmir"," Srinagar",2005,"August",2005-08-01,"28.1"
"220","Jammu and Kashmir","Udhampur",2005,"August",2005-08-01,"333.7"
"221","Jammu and Kashmir","Anantnag",2005,"September",2005-09-01,"31.6"
"222","Jammu and Kashmir"," Badgam",2005,"September",2005-09-01,"N.A."
"223","Jammu and Kashmir"," Doda",2005,"September",2005-09-01,"72.9"
"224","Jammu and Kashmir"," Jammu",2005,"September",2005-09-01,"41.6"
"225","Jammu and Kashmir"," Kathua",2005,"September",2005-09-01,"210.2"
"226","Jammu and Kashmir"," Kupwara",2005,"September",2005-09-01,"16.9"
"227","Jammu and Kashmir"," Ladakh (Leh)",2005,"September",2005-09-01,"0"
"228","Jammu and Kashmir"," North Baramula",2005,"September",2005-09-01,"52.9"
"229","Jammu and Kashmir"," Pulwama",2005,"September",2005-09-01,"18.6"
"230","Jammu and Kashmir"," Srinagar",2005,"September",2005-09-01,"23.4"
"231","Jammu and Kashmir","Udhampur",2005,"September",2005-09-01,"121.3"
"232","Jammu and Kashmir","Anantnag",2005,"October",2005-10-01,"16.8"
"233","Jammu and Kashmir"," Badgam",2005,"October",2005-10-01,"N.A."
"234","Jammu and Kashmir"," Doda",2005,"October",2005-10-01,"6.2"
"235","Jammu and Kashmir"," Jammu",2005,"October",2005-10-01,"1.8"
"236","Jammu and Kashmir"," Kathua",2005,"October",2005-10-01,"1.4"
"237","Jammu and Kashmir"," Kupwara",2005,"October",2005-10-01,"23.6"
"238","Jammu and Kashmir"," Ladakh (Leh)",2005,"October",2005-10-01,"0"
"239","Jammu and Kashmir"," North Baramula",2005,"October",2005-10-01,"45.2"
"240","Jammu and Kashmir"," Pulwama",2005,"October",2005-10-01,"10.4"
"241","Jammu and Kashmir"," Srinagar",2005,"October",2005-10-01,"20.6"
"242","Jammu and Kashmir","Udhampur",2005,"October",2005-10-01,"3.4"
"243","Jammu and Kashmir","Anantnag",2005,"November",2005-11-01,"29.4"
"244","Jammu and Kashmir"," Badgam",2005,"November",2005-11-01,"N.A."
"245","Jammu and Kashmir"," Doda",2005,"November",2005-11-01,"11.4"
"246","Jammu and Kashmir"," Jammu",2005,"November",2005-11-01,"0"
"247","Jammu and Kashmir"," Kathua",2005,"November",2005-11-01,"0"
"248","Jammu and Kashmir"," Kupwara",2005,"November",2005-11-01,"50.1"
"249","Jammu and Kashmir"," Ladakh (Leh)",2005,"November",2005-11-01,"0"
"250","Jammu and Kashmir"," North Baramula",2005,"November",2005-11-01,"56.1"
"251","Jammu and Kashmir"," Pulwama",2005,"November",2005-11-01,"11.5"
"252","Jammu and Kashmir"," Srinagar",2005,"November",2005-11-01,"13.9"
"253","Jammu and Kashmir","Udhampur",2005,"November",2005-11-01,"0"
"254","Jammu and Kashmir","Anantnag",2005,"December",2005-12-01,"1.1"
"255","Jammu and Kashmir"," Badgam",2005,"December",2005-12-01,"N.A."
"256","Jammu and Kashmir"," Doda",2005,"December",2005-12-01,"0"
"257","Jammu and Kashmir"," Jammu",2005,"December",2005-12-01,"0"
"258","Jammu and Kashmir"," Kathua",2005,"December",2005-12-01,"0"
"259","Jammu and Kashmir"," Kupwara",2005,"December",2005-12-01,"0"
"260","Jammu and Kashmir"," Ladakh (Leh)",2005,"December",2005-12-01,"0"
"261","Jammu and Kashmir"," North Baramula",2005,"December",2005-12-01,"1.7"
"262","Jammu and Kashmir"," Pulwama",2005,"December",2005-12-01,"0"
"263","Jammu and Kashmir"," Srinagar",2005,"December",2005-12-01,"0.3"
"264","Jammu and Kashmir","Udhampur",2005,"December",2005-12-01,"0"
"265","Jammu and Kashmir","Anantnag",2006,"January",2006-01-01,"204"
"266","Jammu and Kashmir"," Badgam",2006,"January",2006-01-01,"N.A."
"267","Jammu and Kashmir"," Doda",2006,"January",2006-01-01,"326.7"
"268","Jammu and Kashmir"," Jammu",2006,"January",2006-01-01,"70.8"
"269","Jammu and Kashmir"," Kathua",2006,"January",2006-01-01,"27.6"
"270","Jammu and Kashmir"," Kupwara",2006,"January",2006-01-01,"205.5"
"271","Jammu and Kashmir"," Ladakh (Leh)",2006,"January",2006-01-01,"14.2"
"272","Jammu and Kashmir"," North Baramula",2006,"January",2006-01-01,"361.9"
"273","Jammu and Kashmir"," Pulwama",2006,"January",2006-01-01,"100.6"
"274","Jammu and Kashmir"," Srinagar",2006,"January",2006-01-01,"141.2"
"275","Jammu and Kashmir","Udhampur",2006,"January",2006-01-01,"159.2"
"276","Jammu and Kashmir","Anantnag",2006,"February",2006-02-01,"93.5"
"277","Jammu and Kashmir"," Badgam",2006,"February",2006-02-01,"N.A."
"278","Jammu and Kashmir"," Doda",2006,"February",2006-02-01,"117.6"
"279","Jammu and Kashmir"," Jammu",2006,"February",2006-02-01,"4.2"
"280","Jammu and Kashmir"," Kathua",2006,"February",2006-02-01,"20"
"281","Jammu and Kashmir"," Kupwara",2006,"February",2006-02-01,"134.6"
"282","Jammu and Kashmir"," Ladakh (Leh)",2006,"February",2006-02-01,"0"
"283","Jammu and Kashmir"," North Baramula",2006,"February",2006-02-01,"179.5"
"284","Jammu and Kashmir"," Pulwama",2006,"February",2006-02-01,"51.1"
"285","Jammu and Kashmir"," Srinagar",2006,"February",2006-02-01,"56.7"
"286","Jammu and Kashmir","Udhampur",2006,"February",2006-02-01,"30.5"
"287","Jammu and Kashmir","Anantnag",2006,"March",2006-03-01,"108"
"288","Jammu and Kashmir"," Badgam",2006,"March",2006-03-01,"N.A."
"289","Jammu and Kashmir"," Doda",2006,"March",2006-03-01,"187.9"
"290","Jammu and Kashmir"," Jammu",2006,"March",2006-03-01,"44.6"
"291","Jammu and Kashmir"," Kathua",2006,"March",2006-03-01,"64.5"
"292","Jammu and Kashmir"," Kupwara",2006,"March",2006-03-01,"109.7"
"293","Jammu and Kashmir"," Ladakh (Leh)",2006,"March",2006-03-01,"0"
"294","Jammu and Kashmir"," North Baramula",2006,"March",2006-03-01,"124"
"295","Jammu and Kashmir"," Pulwama",2006,"March",2006-03-01,"51.7"
"296","Jammu and Kashmir"," Srinagar",2006,"March",2006-03-01,"49.9"
"297","Jammu and Kashmir","Udhampur",2006,"March",2006-03-01,"144.1"
"298","Jammu and Kashmir","Anantnag",2006,"April",2006-04-01,"58.7"
"299","Jammu and Kashmir"," Badgam",2006,"April",2006-04-01,"N.A."
"300","Jammu and Kashmir"," Doda",2006,"April",2006-04-01,"63.9"
"301","Jammu and Kashmir"," Jammu",2006,"April",2006-04-01,"10.7"
"302","Jammu and Kashmir"," Kathua",2006,"April",2006-04-01,"10.2"
"303","Jammu and Kashmir"," Kupwara",2006,"April",2006-04-01,"145"
"304","Jammu and Kashmir"," Ladakh (Leh)",2006,"April",2006-04-01,"3"
"305","Jammu and Kashmir"," North Baramula",2006,"April",2006-04-01,"101.8"
"306","Jammu and Kashmir"," Pulwama",2006,"April",2006-04-01,"43.6"
"307","Jammu and Kashmir"," Srinagar",2006,"April",2006-04-01,"52.7"
"308","Jammu and Kashmir","Udhampur",2006,"April",2006-04-01,"24.7"
"309","Jammu and Kashmir","Anantnag",2006,"May",2006-05-01,"31.1"
"310","Jammu and Kashmir"," Badgam",2006,"May",2006-05-01,"N.A."
"311","Jammu and Kashmir"," Doda",2006,"May",2006-05-01,"53.7"
"312","Jammu and Kashmir"," Jammu",2006,"May",2006-05-01,"16.1"
"313","Jammu and Kashmir"," Kathua",2006,"May",2006-05-01,"16.4"
"314","Jammu and Kashmir"," Kupwara",2006,"May",2006-05-01,"44"
"315","Jammu and Kashmir"," Ladakh (Leh)",2006,"May",2006-05-01,"0.4"
"316","Jammu and Kashmir"," North Baramula",2006,"May",2006-05-01,"58.9"
"317","Jammu and Kashmir"," Pulwama",2006,"May",2006-05-01,"10.7"
"318","Jammu and Kashmir"," Srinagar",2006,"May",2006-05-01,"30.1"
"319","Jammu and Kashmir","Udhampur",2006,"May",2006-05-01,"74.3"
"320","Jammu and Kashmir","Anantnag",2006,"June",2006-06-01,"68.6"
"321","Jammu and Kashmir"," Badgam",2006,"June",2006-06-01,"N.A."
"322","Jammu and Kashmir"," Doda",2006,"June",2006-06-01,"70"
"323","Jammu and Kashmir"," Jammu",2006,"June",2006-06-01,"150.2"
"324","Jammu and Kashmir"," Kathua",2006,"June",2006-06-01,"30.7"
"325","Jammu and Kashmir"," Kupwara",2006,"June",2006-06-01,"0.4"
"326","Jammu and Kashmir"," Ladakh (Leh)",2006,"June",2006-06-01,"104.9"
"327","Jammu and Kashmir"," North Baramula",2006,"June",2006-06-01,"69.8"
"328","Jammu and Kashmir"," Pulwama",2006,"June",2006-06-01,"21.4"
"329","Jammu and Kashmir"," Srinagar",2006,"June",2006-06-01,"41.4"
"330","Jammu and Kashmir","Udhampur",2006,"June",2006-06-01,"101"
"331","Jammu and Kashmir","Anantnag",2006,"July",2006-07-01,"120.2"
"332","Jammu and Kashmir"," Badgam",2006,"July",2006-07-01,"N.A."
"333","Jammu and Kashmir"," Doda",2006,"July",2006-07-01,"240.6"
"334","Jammu and Kashmir"," Jammu",2006,"July",2006-07-01,"379.9"
"335","Jammu and Kashmir"," Kathua",2006,"July",2006-07-01,"54.3"
"336","Jammu and Kashmir"," Kupwara",2006,"July",2006-07-01,"0.3"
"337","Jammu and Kashmir"," Ladakh (Leh)",2006,"July",2006-07-01,"94.2"
"338","Jammu and Kashmir"," North Baramula",2006,"July",2006-07-01,"154.6"
"339","Jammu and Kashmir"," Pulwama",2006,"July",2006-07-01,"109"
"340","Jammu and Kashmir"," Srinagar",2006,"July",2006-07-01,"90.6"
"341","Jammu and Kashmir","Udhampur",2006,"July",2006-07-01,"436.4"
"342","Jammu and Kashmir","Anantnag",2006,"August",2006-08-01,"141.6"
"343","Jammu and Kashmir"," Badgam",2006,"August",2006-08-01,"N.A."
"344","Jammu and Kashmir"," Doda",2006,"August",2006-08-01,"214.4"
"345","Jammu and Kashmir"," Jammu",2006,"August",2006-08-01,"269.4"
"346","Jammu and Kashmir"," Kathua",2006,"August",2006-08-01,"104.2"
"347","Jammu and Kashmir"," Kupwara",2006,"August",2006-08-01,"17.2"
"348","Jammu and Kashmir"," Ladakh (Leh)",2006,"August",2006-08-01,"151.5"
"349","Jammu and Kashmir"," North Baramula",2006,"August",2006-08-01,"158.6"
"350","Jammu and Kashmir"," Pulwama",2006,"August",2006-08-01,"93.8"
"351","Jammu and Kashmir"," Srinagar",2006,"August",2006-08-01,"141.7"
"352","Jammu and Kashmir","Udhampur",2006,"August",2006-08-01,"524.5"
"353","Jammu and Kashmir","Anantnag",2006,"September",2006-09-01,"151.8"
